ACEInhibitors	8575	10329066	E	E
ACEInhibitors	8111	10333052	E	E
ACEInhibitors	10542	10333343	E	E
ACEInhibitors	8081	10334415	E	E
ACEInhibitors	4160	10335324	E	E
ACEInhibitors	225	10335771	E	E
ACEInhibitors	7142	10335912	E	E
ACEInhibitors	255	10336919	E	E
ACEInhibitors	257	10338458	E	E
ACEInhibitors	237	10338459	E	E
ACEInhibitors	4617	10340259	E	E
ACEInhibitors	342	10344043	E	E
ACEInhibitors	290	10344062	E	E
ACEInhibitors	8566	10347337	E	E
ACEInhibitors	7013	10348094	E	E
ACEInhibitors	330	10350103	E	E
ACEInhibitors	6929	10356671	E	E
ACEInhibitors	10534	10361863	E	E
ACEInhibitors	235	10362194	E	E
ACEInhibitors	302	10362195	E	E
ACEInhibitors	7869	10362383	I	E
ACEInhibitors	5181	10367600	E	E
ACEInhibitors	8563	10368114	E	E
ACEInhibitors	6867	10369535	E	E
ACEInhibitors	291	10369612	E	E
ACEInhibitors	331	10371365	E	E
ACEInhibitors	230	10373219	E	E
ACEInhibitors	7851	10374374	I	I
ACEInhibitors	336	10376178	E	E
ACEInhibitors	312	10376615	E	E
ACEInhibitors	247	10376852	E	E
ACEInhibitors	8032	10377929	E	E
ACEInhibitors	283	10379633	E	E
ACEInhibitors	8559	10379634	E	E
ACEInhibitors	8558	10386477	E	E
ACEInhibitors	5167	10386557	E	E
ACEInhibitors	8061	10390455	I	E
ACEInhibitors	7250	10391114	E	E
ACEInhibitors	3896	10391389	E	E
ACEInhibitors	2343	10391396	E	E
ACEInhibitors	269	10393392	E	E
ACEInhibitors	242	10393397	E	E
ACEInhibitors	8183	10399995	I	I
ACEInhibitors	2417	10400007	E	E
ACEInhibitors	7823	10404354	I	E
ACEInhibitors	7872	10406358	I	I
ACEInhibitors	301	10408591	E	E
ACEInhibitors	256	10408592	E	E
ACEInhibitors	8550	10411363	I	I
ACEInhibitors	8549	10411366	E	E
ACEInhibitors	327	10411851	E	E
ACEInhibitors	328	10412878	E	E
ACEInhibitors	5846	10417028	E	E
ACEInhibitors	6778	10417484	E	E
ACEInhibitors	4547	10417487	E	E
ACEInhibitors	4748	10417501	E	E
ACEInhibitors	4833	10419072	E	E
ACEInhibitors	348	10421597	E	E
ACEInhibitors	658	10423601	E	E
ACEInhibitors	11045	10423609	I	I
ACEInhibitors	251	10423659	E	E
ACEInhibitors	273	10424316	E	E
ACEInhibitors	5149	10426836	E	E
ACEInhibitors	6495	10436357	E	E
ACEInhibitors	8115	10437863	I	E
ACEInhibitors	277	10437875	E	E
ACEInhibitors	7151	10438689	E	E
ACEInhibitors	349	10439497	E	E
ACEInhibitors	5168	10445870	E	E
ACEInhibitors	344	10446945	E	E
ACEInhibitors	2308	10449213	E	E
ACEInhibitors	5813	10449940	E	E
ACEInhibitors	8538	10450715	E	E
ACEInhibitors	3344	10451039	E	E
ACEInhibitors	7983	10453590	E	E
ACEInhibitors	345	10455471	E	E
ACEInhibitors	5123	10456379	E	E
ACEInhibitors	5004	10460512	E	E
ACEInhibitors	5059	10460781	E	E
ACEInhibitors	2455	10466921	E	E
ACEInhibitors	6840	10467219	E	E
ACEInhibitors	294	10469854	E	E
ACEInhibitors	334	10471456	E	E
ACEInhibitors	5974	10473021	E	E
ACEInhibitors	5636	10475875	E	E
ACEInhibitors	250	10477530	E	E
ACEInhibitors	263	10480471	E	E
ACEInhibitors	11059	10480522	E	E
ACEInhibitors	323	10482155	E	E
ACEInhibitors	4784	10484002	E	E
ACEInhibitors	7042	10485510	E	E
ACEInhibitors	4530	10494273	E	E
ACEInhibitors	6363	10495761	E	E
ACEInhibitors	8531	10496190	E	E
ACEInhibitors	243	10496201	E	E
ACEInhibitors	7455	10496437	E	E
ACEInhibitors	7315	10498172	E	E
ACEInhibitors	10522	10501269	E	E
ACEInhibitors	352	10502210	E	E
ACEInhibitors	5275	10502535	E	E
ACEInhibitors	6633	10503655	E	E
ACEInhibitors	8528	10506854	E	E
ACEInhibitors	8529	10507742	E	E
ACEInhibitors	7040	10507744	E	E
ACEInhibitors	5485	10507747	E	E
ACEInhibitors	289	10509550	E	E
ACEInhibitors	232	10509552	E	E
ACEInhibitors	2917	10510149	E	E
ACEInhibitors	5260	10512511	E	E
ACEInhibitors	2215	10513043	E	E
ACEInhibitors	254	10515442	I	E
ACEInhibitors	7680	10516413	I	E
ACEInhibitors	218	10516734	E	E
ACEInhibitors	6534	10516744	E	E
ACEInhibitors	10521	10516865	E	E
ACEInhibitors	229	10520779	E	E
ACEInhibitors	4679	10521887	E	E
ACEInhibitors	253	10535718	E	E
ACEInhibitors	314	10535720	E	E
ACEInhibitors	4178	10539807	E	E
ACEInhibitors	7757	10539815	I	E
ACEInhibitors	220	10543928	E	E
ACEInhibitors	4798	10547180	E	E
ACEInhibitors	6870	10551431	E	E
ACEInhibitors	8521	10558453	E	E
ACEInhibitors	8045	10561135	I	E
ACEInhibitors	8128	10561136	E	E
ACEInhibitors	7344	10563064	E	E
ACEInhibitors	3095	10563070	E	E
ACEInhibitors	249	10563072	E	E
ACEInhibitors	8656	10569324	E	E
ACEInhibitors	332	10569660	E	E
ACEInhibitors	5261	10569679	E	E
ACEInhibitors	241	10576791	E	E
ACEInhibitors	6435	10577103	E	E
ACEInhibitors	5212	10577635	E	E
ACEInhibitors	3569	10577651	E	E
ACEInhibitors	270	10578225	E	E
ACEInhibitors	8651	10583036	E	E
ACEInhibitors	6527	10583137	E	E
ACEInhibitors	2956	10583451	E	E
ACEInhibitors	4779	10583613	E	E
ACEInhibitors	6737	10585130	E	E
ACEInhibitors	248	10587334	E	E
ACEInhibitors	267	10588224	E	E
ACEInhibitors	311	10588226	E	E
ACEInhibitors	4264	10588789	E	E
ACEInhibitors	6160	10594488	E	E
ACEInhibitors	5043	10594491	E	E
ACEInhibitors	4259	10596866	E	E
ACEInhibitors	2153	10601132	E	E
ACEInhibitors	4129	10603148	E	E
ACEInhibitors	6672	10604167	E	E
ACEInhibitors	272	10604482	E	E
ACEInhibitors	346	10604523	E	E
ACEInhibitors	7725	10606834	I	E
ACEInhibitors	216	10608477	E	E
ACEInhibitors	7617	10608480	I	E
ACEInhibitors	6146	10610242	E	E
ACEInhibitors	11247	10616844	E	E
ACEInhibitors	335	10619579	E	E
ACEInhibitors	343	10619581	E	E
ACEInhibitors	11120	10620209	E	E
ACEInhibitors	184	10620219	E	E
ACEInhibitors	6949	10620545	E	E
ACEInhibitors	10429	10630728	E	E
ACEInhibitors	6086	10632767	E	E
ACEInhibitors	8643	10634670	E	E
ACEInhibitors	2725	10635443	E	E
ACEInhibitors	109	10636260	E	E
ACEInhibitors	143	10636261	E	E
ACEInhibitors	2397	10638131	E	E
ACEInhibitors	7901	10639539	I	E
ACEInhibitors	8518	10639540	E	E
ACEInhibitors	7213	10644922	E	E
ACEInhibitors	3676	10647760	E	E
ACEInhibitors	11650	10652036	E	E
ACEInhibitors	11817	10652037	E	E
ACEInhibitors	10489	10652967	E	E
ACEInhibitors	8641	10658293	I	E
ACEInhibitors	10538	10658295	I	E
ACEInhibitors	8642	10658943	E	E
ACEInhibitors	6957	10664901	E	E
ACEInhibitors	338	10665127	E	E
ACEInhibitors	11077	10668225	I	E
ACEInhibitors	99	10668837	E	E
ACEInhibitors	4629	10669450	E	E
ACEInhibitors	4341	10670508	E	E
ACEInhibitors	2616	10673735	E	E
ACEInhibitors	136	10675071	E	E
ACEInhibitors	193	10676602	E	E
ACEInhibitors	83	10676671	E	E
ACEInhibitors	6816	10676825	E	E
ACEInhibitors	155	10677399	E	E
ACEInhibitors	4538	10678274	E	E
ACEInhibitors	187	10678548	E	E
ACEInhibitors	3025	10679507	E	E
ACEInhibitors	125	10692268	E	E
ACEInhibitors	7958	10692751	E	E
ACEInhibitors	4707	10694829	E	E
ACEInhibitors	149	10694831	E	E
ACEInhibitors	4376	10696996	E	E
ACEInhibitors	98	10698231	E	E
ACEInhibitors	5300	10698886	E	E
ACEInhibitors	138	10701819	E	E
ACEInhibitors	7866	10701823	I	E
ACEInhibitors	2642	10703873	E	E
ACEInhibitors	318	10703890	E	E
ACEInhibitors	160	10707752	E	E
ACEInhibitors	4531	10711307	E	E
ACEInhibitors	7312	10713875	E	E
ACEInhibitors	4626	10715761	E	E
ACEInhibitors	1594	10716135	E	E
ACEInhibitors	197	10716471	E	E
ACEInhibitors	5374	10716520	E	E
ACEInhibitors	7405	10716552	E	E
ACEInhibitors	3541	10719438	E	E
ACEInhibitors	7992	10721643	E	E
ACEInhibitors	7295	10723978	E	E
ACEInhibitors	4157	10724055	E	E
ACEInhibitors	146	10726719	E	E
ACEInhibitors	161	10726720	E	E
ACEInhibitors	7251	10730685	E	E
ACEInhibitors	167	10731402	E	E
ACEInhibitors	192	10732883	E	E
ACEInhibitors	8499	10737282	E	E
ACEInhibitors	5414	10738847	E	E
ACEInhibitors	7763	10739792	I	E
ACEInhibitors	180	10740141	E	E
ACEInhibitors	84	10742708	E	E
ACEInhibitors	151	10746484	E	E
ACEInhibitors	133	10746814	E	E
ACEInhibitors	11568	10746815	E	E
ACEInhibitors	88	10750252	E	E
ACEInhibitors	4411	10752019	E	E
ACEInhibitors	5739	10757440	E	E
ACEInhibitors	7712	10768275	I	E
ACEInhibitors	7051	10772593	E	E
ACEInhibitors	6788	10773514	E	E
ACEInhibitors	3869	10773617	E	E
ACEInhibitors	3587	10778687	E	E
ACEInhibitors	195	10780101	E	E
ACEInhibitors	8065	10784227	E	E
ACEInhibitors	5825	10784546	E	E
ACEInhibitors	8495	10785875	E	E
ACEInhibitors	108	10786260	E	E
ACEInhibitors	1447	10789664	E	E
ACEInhibitors	121	10790814	E	E
ACEInhibitors	200	10791374	E	E
ACEInhibitors	6110	10798066	E	E
ACEInhibitors	191	10800878	E	E
ACEInhibitors	3763	10803486	E	E
ACEInhibitors	8634	10803488	E	E
ACEInhibitors	6864	10803861	E	E
ACEInhibitors	114	10805052	E	E
ACEInhibitors	11206	10816399	E	E
ACEInhibitors	8489	10818061	E	E
ACEInhibitors	1492	10819408	E	E
ACEInhibitors	5864	10820543	E	E
ACEInhibitors	4892	10821360	E	E
ACEInhibitors	7824	10821361	I	E
ACEInhibitors	147	10822316	E	E
ACEInhibitors	101	10822319	E	E
ACEInhibitors	4551	10823314	E	E
ACEInhibitors	144	10824049	E	E
ACEInhibitors	4770	10824365	E	E
ACEInhibitors	7810	10826395	I	E
ACEInhibitors	96	10826401	E	E
ACEInhibitors	6471	10826457	E	E
ACEInhibitors	7762	10827391	I	E
ACEInhibitors	10466	10829361	E	E
ACEInhibitors	6847	10830252	E	E
ACEInhibitors	100	10836728	E	E
ACEInhibitors	91	10836730	E	E
ACEInhibitors	6874	10839554	E	E
ACEInhibitors	8481	10840011	E	E
ACEInhibitors	7768	10841227	I	I
ACEInhibitors	7162	10842896	E	E
ACEInhibitors	199	10843169	E	E
ACEInhibitors	106	10845831	E	E
ACEInhibitors	10462	10845947	E	E
ACEInhibitors	7386	10847330	E	E
ACEInhibitors	6481	10847331	E	E
ACEInhibitors	6863	10852646	E	E
ACEInhibitors	4526	10854673	E	E
ACEInhibitors	1834	10854683	E	E
ACEInhibitors	137	10855738	E	E
ACEInhibitors	10460	10855739	E	E
ACEInhibitors	148	10856732	E	E
ACEInhibitors	7072	10856735	E	E
ACEInhibitors	10456	10856736	E	E
ACEInhibitors	8478	10857949	E	E
ACEInhibitors	11614	10857950	E	E
ACEInhibitors	8476	10860225	E	E
ACEInhibitors	3107	10867848	E	E
ACEInhibitors	5410	10868506	E	E
ACEInhibitors	7950	10868869	I	E
ACEInhibitors	7771	10868884	I	E
ACEInhibitors	198	10871979	E	E
ACEInhibitors	5822	10877041	E	E
ACEInhibitors	8471	10878692	E	E
ACEInhibitors	8470	10878693	E	E
ACEInhibitors	5472	10879671	E	E
ACEInhibitors	8472	10883412	E	E
ACEInhibitors	5753	10886125	E	E
ACEInhibitors	128	10894321	E	E
ACEInhibitors	2989	10895836	E	E
ACEInhibitors	7909	10895868	E	E
ACEInhibitors	158	10898445	E	E
ACEInhibitors	2334	10901769	E	E
ACEInhibitors	7413	10901822	E	E
ACEInhibitors	4705	10902066	E	E
ACEInhibitors	11397	10904023	E	E
ACEInhibitors	183	10904284	E	E
ACEInhibitors	6877	10907969	E	E
ACEInhibitors	139	10908079	E	E
ACEInhibitors	116	10912746	E	E
ACEInhibitors	8464	10913472	E	E
ACEInhibitors	2613	10913814	E	E
ACEInhibitors	3642	10915233	E	E
ACEInhibitors	2864	10915394	E	E
ACEInhibitors	2524	10916100	E	E
ACEInhibitors	11800	10916115	E	E
ACEInhibitors	174	10918548	E	E
ACEInhibitors	6173	10919035	E	E
ACEInhibitors	1955	10923574	E	E
ACEInhibitors	120	10924944	E	E
ACEInhibitors	6440	10929934	E	E
ACEInhibitors	11140	10931799	E	E
ACEInhibitors	182	10933355	E	E
ACEInhibitors	7028	10933569	E	E
ACEInhibitors	7665	10935667	I	E
ACEInhibitors	2364	10935777	E	E
ACEInhibitors	7739	10937952	I	E
ACEInhibitors	11054	10937982	I	E
ACEInhibitors	1732	10937983	E	E
ACEInhibitors	4695	10938481	E	E
ACEInhibitors	7879	10938492	I	E
ACEInhibitors	5174	10940667	E	E
ACEInhibitors	7873	10947144	I	E
ACEInhibitors	2981	10947200	E	E
ACEInhibitors	3333	10948081	E	E
ACEInhibitors	173	10954007	E	E
ACEInhibitors	11757	10967698	E	E
ACEInhibitors	176	10968237	E	E
ACEInhibitors	6025	10968427	E	E
ACEInhibitors	7834	10968433	I	E
ACEInhibitors	8176	10972368	E	E
ACEInhibitors	8453	10973843	E	E
ACEInhibitors	7689	10980214	I	E
ACEInhibitors	7232	10980583	E	E
ACEInhibitors	92	10981547	E	E
ACEInhibitors	7445	10988281	E	E
ACEInhibitors	1752	10988282	E	E
ACEInhibitors	11641	10989729	E	E
ACEInhibitors	11551	10989734	E	E
ACEInhibitors	156	10993857	E	E
ACEInhibitors	150	10995971	E	E
ACEInhibitors	6375	10996582	E	E
ACEInhibitors	9074	10999062	E	E
ACEInhibitors	3098	10999084	E	E
ACEInhibitors	82	11004045	E	E
ACEInhibitors	11392	11008329	E	E
ACEInhibitors	113	11009288	E	E
ACEInhibitors	142	11011346	E	E
ACEInhibitors	7221	11011944	E	E
ACEInhibitors	85	11012557	E	E
ACEInhibitors	170	11014323	E	E
ACEInhibitors	3586	11015012	E	E
ACEInhibitors	7801	11015024	I	E
ACEInhibitors	87	11021956	E	E
ACEInhibitors	8449	11022900	E	E
ACEInhibitors	159	11023927	E	E
ACEInhibitors	2498	11023935	E	E
ACEInhibitors	11134	11029598	E	E
ACEInhibitors	4475	11034011	E	E
ACEInhibitors	260	11041675	E	E
ACEInhibitors	90	11044229	E	E
ACEInhibitors	4672	11045392	E	E
ACEInhibitors	3542	11048472	E	E
ACEInhibitors	8445	11048826	E	E
ACEInhibitors	5299	11050792	E	E
ACEInhibitors	8181	11054617	E	E
ACEInhibitors	185	11055467	E	E
ACEInhibitors	196	11055468	E	E
ACEInhibitors	3329	11055475	E	E
ACEInhibitors	95	11056094	E	E
ACEInhibitors	2161	11057435	E	E
ACEInhibitors	7788	11061732	I	E
ACEInhibitors	5962	11069435	E	E
ACEInhibitors	8441	11071799	E	E
ACEInhibitors	8440	11071803	I	E
ACEInhibitors	4384	11075752	E	E
ACEInhibitors	145	11077134	E	E
ACEInhibitors	2823	11078175	E	E
ACEInhibitors	8438	11078178	E	E
ACEInhibitors	8437	11079643	E	E
ACEInhibitors	11436	11081319	E	E
ACEInhibitors	6646	11081765	E	E
ACEInhibitors	112	11090788	E	E
ACEInhibitors	124	11090798	E	E
ACEInhibitors	11470	11092994	E	E
ACEInhibitors	3420	11095026	E	E
ACEInhibitors	11240	11095154	E	E
ACEInhibitors	6190	11095157	E	E
ACEInhibitors	6813	11095163	E	E
ACEInhibitors	11310	11096321	E	E
ACEInhibitors	4261	11097307	E	E
ACEInhibitors	10427	11103060	E	E
ACEInhibitors	6269	11105370	E	E
ACEInhibitors	3360	11105808	E	E
ACEInhibitors	10430	11107510	E	E
ACEInhibitors	86	11110232	E	E
ACEInhibitors	179	11110735	E	E
ACEInhibitors	126	11113718	E	E
ACEInhibitors	103	11113722	E	E
ACEInhibitors	7846	11113723	I	E
ACEInhibitors	11132	11115082	E	E
ACEInhibitors	11667	11115412	E	E
ACEInhibitors	8432	11116103	E	E
ACEInhibitors	8430	11117374	E	E
ACEInhibitors	5499	11124620	E	E
ACEInhibitors	5840	11124828	E	E
ACEInhibitors	10426	11127439	E	E
ACEInhibitors	8429	11127445	I	E
ACEInhibitors	11658	11128340	E	E
ACEInhibitors	8135	11128341	E	E
ACEInhibitors	165	11128360	E	E
ACEInhibitors	7113	11129038	E	E
ACEInhibitors	5975	11129125	E	E
ACEInhibitors	10423	11130522	E	E
ACEInhibitors	10422	11130523	I	E
ACEInhibitors	102	11130772	E	E
ACEInhibitors	11313	11131271	E	E
ACEInhibitors	10420	11131272	E	E
ACEInhibitors	134	11131273	E	E
ACEInhibitors	7676	11131930	I	E
ACEInhibitors	4302	11134846	E	E
ACEInhibitors	6454	11134847	E	E
ACEInhibitors	11767	11135082	E	E
ACEInhibitors	4230	11139094	E	E
ACEInhibitors	57	11141144	E	E
ACEInhibitors	5427	11141678	E	E
ACEInhibitors	6154	11144658	E	E
ACEInhibitors	28	11157185	E	E
ACEInhibitors	4756	11161080	E	E
ACEInhibitors	6554	11161931	E	E
ACEInhibitors	23	11163738	E	E
ACEInhibitors	8408	11165421	E	E
ACEInhibitors	20	11171786	E	E
ACEInhibitors	7710	11171788	I	E
ACEInhibitors	65	11174337	E	E
ACEInhibitors	5429	11174888	E	E
ACEInhibitors	10416	11174914	E	E
ACEInhibitors	75	11176729	E	E
ACEInhibitors	68	11177312	E	E
ACEInhibitors	29	11179530	E	E
ACEInhibitors	39	11181464	E	E
ACEInhibitors	5118	11181983	E	E
ACEInhibitors	7764	11181984	I	E
ACEInhibitors	72	11182173	E	E
ACEInhibitors	4749	11182175	E	E
ACEInhibitors	89	11185629	E	E
ACEInhibitors	166	11185630	E	E
ACEInhibitors	189	11185631	E	E
ACEInhibitors	169	11185632	E	E
ACEInhibitors	171	11185633	E	E
ACEInhibitors	168	11185634	E	E
ACEInhibitors	172	11185635	E	E
ACEInhibitors	122	11185637	E	E
ACEInhibitors	19	11195609	E	E
ACEInhibitors	10418	11195610	E	E
ACEInhibitors	11884	11195960	E	E
ACEInhibitors	5935	11197588	E	E
ACEInhibitors	8424	11201013	E	E
ACEInhibitors	59	11204290	E	E
ACEInhibitors	70	11204308	E	E
ACEInhibitors	10414	11212064	E	E
ACEInhibitors	1648	11212065	E	E
ACEInhibitors	7867	11212974	I	E
ACEInhibitors	10384	11213857	E	E
ACEInhibitors	64	11216965	E	E
ACEInhibitors	71	11217909	E	E
ACEInhibitors	8411	11219319	E	E
ACEInhibitors	11295	11220888	E	E
ACEInhibitors	15	11222470	E	E
ACEInhibitors	6823	11230280	E	E
ACEInhibitors	38	11230836	E	E
ACEInhibitors	36	11230840	E	E
ACEInhibitors	7633	11230847	I	E
ACEInhibitors	69	11231440	E	E
ACEInhibitors	10408	11232737	E	E
ACEInhibitors	11448	11236238	E	E
ACEInhibitors	4308	11239563	E	E
ACEInhibitors	6035	11240426	E	E
ACEInhibitors	6660	11243277	E	E
ACEInhibitors	21	11243303	E	E
ACEInhibitors	45	11244019	E	E
ACEInhibitors	6528	11244322	E	E
ACEInhibitors	12	11246058	E	E
ACEInhibitors	43	11246059	E	E
ACEInhibitors	55	11246064	E	E
ACEInhibitors	5317	11248601	E	E
ACEInhibitors	5082	11248763	E	E
ACEInhibitors	7439	11249891	E	E
ACEInhibitors	4697	11249900	E	E
ACEInhibitors	62	11255520	E	E
ACEInhibitors	8	11256540	E	E
ACEInhibitors	5068	11258142	E	E
ACEInhibitors	7001	11258145	E	E
ACEInhibitors	10392	11259147	E	E
ACEInhibitors	34	11259720	E	E
ACEInhibitors	8393	11262534	E	E
ACEInhibitors	8394	11263853	E	E
ACEInhibitors	4391	11265507	E	E
ACEInhibitors	6075	11267615	E	E
ACEInhibitors	4533	11268233	E	E
ACEInhibitors	8790	11273109	E	E
ACEInhibitors	3376	11273142	E	E
ACEInhibitors	8788	11273316	E	E
ACEInhibitors	8789	11273348	E	E
ACEInhibitors	154	11279324	E	E
ACEInhibitors	6644	11281082	E	E
ACEInhibitors	5016	11281234	E	E
ACEInhibitors	7	11281235	E	E
ACEInhibitors	7940	11281338	E	E
ACEInhibitors	50	11281339	E	E
ACEInhibitors	6	11282905	E	E
ACEInhibitors	10406	11288383	E	E
ACEInhibitors	3664	11288822	E	E
ACEInhibitors	4428	11288962	E	E
ACEInhibitors	24	11289051	E	E
ACEInhibitors	6217	11293449	E	E
ACEInhibitors	4245	11293942	E	E
ACEInhibitors	11265	11294048	E	E
ACEInhibitors	4532	11295958	E	E
ACEInhibitors	42	11295959	I	I
ACEInhibitors	11041	11297201	I	E
ACEInhibitors	7753	11300425	I	E
ACEInhibitors	1899	11301961	E	E
ACEInhibitors	8388	11302283	E	E
ACEInhibitors	66	11304102	E	E
ACEInhibitors	56	11304505	E	E
ACEInhibitors	13	11315826	E	E
ACEInhibitors	4492	11317186	E	E
ACEInhibitors	1989	11317199	E	E
ACEInhibitors	3733	11319567	E	E
ACEInhibitors	5316	11320070	E	E
ACEInhibitors	7799	11320369	I	E
ACEInhibitors	10404	11321866	E	E
ACEInhibitors	4136	11322382	E	E
ACEInhibitors	8022	11325669	E	E
ACEInhibitors	26	11327628	E	E
ACEInhibitors	3363	11329095	E	E
ACEInhibitors	261	11329107	E	E
ACEInhibitors	10490	11329119	E	E
ACEInhibitors	1479	11330885	E	E
ACEInhibitors	6733	11331054	E	E
ACEInhibitors	7009	11331059	E	E
ACEInhibitors	2309	11332334	E	E
ACEInhibitors	8382	11333991	8	E
ACEInhibitors	7970	11336083	E	E
ACEInhibitors	8376	11336102	E	E
ACEInhibitors	4840	11336577	E	E
ACEInhibitors	5215	11336618	E	E
ACEInhibitors	6129	11337444	E	E
ACEInhibitors	5549	11343438	E	E
ACEInhibitors	7796	11343737	I	E
ACEInhibitors	7941	11347755	E	E
ACEInhibitors	74	11348602	I	E
ACEInhibitors	11639	11350567	E	E
ACEInhibitors	8095	11353877	E	E
ACEInhibitors	5863	11368252	E	E
ACEInhibitors	67	11370797	E	E
ACEInhibitors	8373	11376827	E	E
ACEInhibitors	6643	11377666	E	E
ACEInhibitors	11147	11380832	E	E
ACEInhibitors	5173	11381282	E	E
ACEInhibitors	3893	11383751	E	E
ACEInhibitors	11040	11384079	E	E
ACEInhibitors	5621	11386587	E	E
ACEInhibitors	7589	11386927	I	E
ACEInhibitors	5	11393342	E	E
ACEInhibitors	11774	11393383	E	E
ACEInhibitors	10393	11395222	E	E
ACEInhibitors	3418	11397366	E	E
ACEInhibitors	8368	11397368	E	E
ACEInhibitors	6868	11397596	E	E
ACEInhibitors	5355	11398915	E	E
ACEInhibitors	8367	11403364	E	E
ACEInhibitors	4468	11406907	E	E
ACEInhibitors	48	11410114	E	E
ACEInhibitors	7481	11411737	E	E
ACEInhibitors	3393	11413085	E	E
ACEInhibitors	6252	11413935	E	E
ACEInhibitors	7416	11416677	E	E
ACEInhibitors	6079	11416681	E	E
ACEInhibitors	6106	11416692	E	E
ACEInhibitors	7193	11416701	E	E
ACEInhibitors	8364	11420767	E	E
ACEInhibitors	8087	11422755	E	E
ACEInhibitors	3829	11423299	E	E
ACEInhibitors	3727	11423708	E	E
ACEInhibitors	11069	11430394	I	E
ACEInhibitors	5692	11433130	E	E
ACEInhibitors	6663	11434450	E	E
ACEInhibitors	8360	11434453	E	E
ACEInhibitors	2313	11436209	E	E
ACEInhibitors	7956	11437859	E	E
ACEInhibitors	8010	11441198	E	E
ACEInhibitors	4670	11444507	E	E
ACEInhibitors	6797	11447306	E	E
ACEInhibitors	6376	11448662	E	E
ACEInhibitors	11111	11453706	E	E
ACEInhibitors	8357	11453887	E	E
ACEInhibitors	7480	11464257	E	E
